County,City,Model_Year,Make,Model,EV_Type,CAFV_Eligibility,Electric_Range,Electric_Utility,Vehicle_Age,Has_Range_Data,Has_MSRP
King,Seattle,2023,Tesla,Model Y,BEV,Unknown,,City Of Seattle - (Wa),2,0,0
King,Bellevue,2021,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,4,0,0
King,Kirkland,2023,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
King,Kirkland,2021,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,4,0,0
King,Redmond,2022,Ford,Mustang Mach-E,BEV,Unknown,,Puget Sound Energy Inc,3,0,0
King,Seattle,2026,Hyundai,Ioniq 9,BEV,Unknown,,City Of Seattle - (Wa),0,0,0
King,Kirkland,2022,Chrysler,Pacifica,PHEV,Eligible,32.0,Puget Sound Energy Inc,3,1,0
Clark,Battle Ground,2024,Bmw,I7,BEV,Unknown,,Bonneville Power Administration,1,0,0
Clark,Vancouver,2023,Tesla,Model Y,BEV,Unknown,,Bonneville Power Administration,2,0,0
Clark,Vancouver,2022,Tesla,Model 3,BEV,Unknown,,Bonneville Power Administration,3,0,0
King,Kirkland,2013,Chevrolet,Volt,PHEV,Eligible,38.0,Puget Sound Energy Inc,12,1,0
King,Kirkland,2020,Chevrolet,Bolt Ev,BEV,Eligible,259.0,Puget Sound Energy Inc,5,1,0
King,Seattle,2025,Rivian,R1S,BEV,Unknown,,City Of Seattle - (Wa),0,0,0
King,Kirkland,2024,Kia,Niro,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
King,Kent,2023,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
Cowlitz,Longview,2023,Tesla,Model X,BEV,Unknown,,Bonneville Power Administration,2,0,0
King,Seattle,2022,Volkswagen,Id.4,BEV,Unknown,,City Of Seattle - (Wa),3,0,0
King,Kent,2023,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
King,Seattle,2025,Hyundai,Ioniq 5,BEV,Unknown,,City Of Seattle - (Wa),0,0,0
Cowlitz,Castle Rock,2022,Chevrolet,Bolt Ev,BEV,Unknown,,Bonneville Power Administration,3,0,0
King,Bellevue,2024,Audi,Q4,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
Snohomish,Lake Stevens,2023,Tesla,Model 3,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
Clark,Vancouver,2023,Tesla,Model 3,BEV,Unknown,,Bonneville Power Administration,2,0,0
King,Bellevue,2024,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
King,Bellevue,2023,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
Clark,Vancouver,2025,Toyota,Rav4 Prime (Phev),PHEV,Eligible,42.0,Bonneville Power Administration,0,1,0
Kitsap,Bainbridge Island,2023,Audi,E-Tron Gt,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
King,Kent,2026,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,0,0,0
King,Woodinville,2018,Tesla,Model 3,BEV,Eligible,215.0,Puget Sound Energy Inc,7,1,0
King,Bellevue,2018,Tesla,Model 3,BEV,Eligible,215.0,Puget Sound Energy Inc,7,1,0
Clark,Battle Ground,2025,Tesla,Model 3,BEV,Unknown,,Bonneville Power Administration,0,0,0
King,Kent,2022,Kia,Ev6,BEV,Unknown,,Puget Sound Energy Inc,3,0,0
King,Burien,2015,Tesla,Model S,BEV,Eligible,208.0,Puget Sound Energy Inc,10,1,0
King,Seattle,2018,Tesla,Model 3,BEV,Eligible,215.0,City Of Seattle - (Wa),7,1,0
Clark,Vancouver,2021,Tesla,Model 3,BEV,Unknown,,Bonneville Power Administration,4,0,0
Thurston,Tumwater,2023,Ford,Transit,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
King,Kirkland,2015,Tesla,Model S,BEV,Eligible,208.0,Puget Sound Energy Inc,10,1,0
King,Redmond,2022,Tesla,Model 3,BEV,Unknown,,Puget Sound Energy Inc,3,0,0
King,Seattle,2023,Bmw,I4,BEV,Unknown,,City Of Seattle - (Wa),2,0,0
King,Kirkland,2022,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,3,0,0
Clark,Battle Ground,2022,Tesla,Model Y,BEV,Unknown,,Bonneville Power Administration,3,0,0
King,Renton,2021,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,4,0,0
King,Kirkland,2021,Toyota,Prius Prime (Phev),PHEV,Not Eligible,25.0,Puget Sound Energy Inc,4,1,0
King,Kirkland,2023,Chevrolet,Bolt Euv,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
King,Seattle,2024,Hyundai,Ioniq 5,BEV,Unknown,,City Of Seattle - (Wa),1,0,0
Clark,Vancouver,2023,Tesla,Model Y,BEV,Unknown,,Bonneville Power Administration,2,0,0
King,Seattle,2024,Polestar,Ps2,BEV,Unknown,,City Of Seattle - (Wa),1,0,0
King,Woodinville,2022,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,3,0,0
King,North Bend,2017,Tesla,Model X,BEV,Eligible,200.0,Puget Sound Energy Inc,8,1,0
King,Kirkland,2022,Jeep,Grand Cherokee,PHEV,Not Eligible,25.0,Puget Sound Energy Inc,3,1,0
King,Seattle,2024,Hyundai,Tucson,PHEV,Eligible,33.0,City Of Seattle - (Wa),1,1,0
King,Seattle,2025,Tesla,Model 3,BEV,Unknown,,City Of Seattle - (Wa),0,0,0
King,Burien,2022,Tesla,Model Y,BEV,Unknown,,City Of Seattle - (Wa),3,0,0
King,Kirkland,2022,Ford,Mustang Mach-E,BEV,Unknown,,Puget Sound Energy Inc,3,0,0
King,Seattle,2022,Volkswagen,Id.4,BEV,Unknown,,City Of Seattle - (Wa),3,0,0
Snohomish,Monroe,2017,Tesla,Model S,BEV,Eligible,210.0,Puget Sound Energy Inc,8,1,0
King,Kirkland,2023,Rivian,R1T,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
Snohomish,Edmonds,2024,Subaru,Solterra,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
King,Redmond,2019,Tesla,Model 3,BEV,Eligible,220.0,Puget Sound Energy Inc,6,1,0
Thurston,Olympia,2012,Chevrolet,Volt,PHEV,Eligible,35.0,Puget Sound Energy Inc,13,1,0
King,Kent,2023,Mitsubishi,Outlander,PHEV,Eligible,38.0,Puget Sound Energy Inc,2,1,0
King,Shoreline,2024,Mini,Hardtop,BEV,Unknown,,City Of Seattle - (Wa),1,0,0
Thurston,Olympia,2023,Jeep,Wrangler,PHEV,Not Eligible,21.0,Puget Sound Energy Inc,2,1,0
Jefferson,Port Townsend,2018,Honda,Clarity,PHEV,Eligible,47.0,Bonneville Power Administration,7,1,0
King,Auburn,2024,Hyundai,Ioniq 5,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
King,Shoreline,2022,Kia,Sorento,PHEV,Eligible,32.0,City Of Seattle - (Wa),3,1,0
Clark,La Center,2023,Tesla,Model Y,BEV,Unknown,,Bonneville Power Administration,2,0,0
Clark,Vancouver,2025,Tesla,Model X,BEV,Unknown,,Bonneville Power Administration,0,0,0
Island,Coupeville,2023,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
King,Woodinville,2018,Tesla,Model 3,BEV,Eligible,215.0,Puget Sound Energy Inc,7,1,0
King,Redmond,2023,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
King,Bellevue,2015,Tesla,Model S,BEV,Eligible,208.0,Puget Sound Energy Inc,10,1,0
King,Seattle,2014,Tesla,Model S,BEV,Eligible,208.0,City Of Seattle - (Wa),11,1,1
King,Sammamish,2022,Rivian,R1T,BEV,Unknown,,Puget Sound Energy Inc,3,0,0
King,Tukwila,2023,Mercedes-Benz,Eqe-Class Sedan,BEV,Unknown,,City Of Seattle - (Wa),2,0,0
King,Seattle,2023,Kia,Niro,BEV,Unknown,,City Of Seattle - (Wa),2,0,0
Kitsap,Bainbridge Island,2025,Volvo,Xc90,PHEV,Eligible,32.0,Puget Sound Energy Inc,0,1,0
King,Seattle,2024,Kia,Ev6,BEV,Unknown,,City Of Seattle - (Wa),1,0,0
King,Federal Way,2024,Acura,Zdx,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
King,Kirkland,2025,Bmw,Ix,BEV,Unknown,,Puget Sound Energy Inc,0,0,0
King,Seattle,2019,Kia,Niro,BEV,Eligible,239.0,City Of Seattle - (Wa),6,1,0
King,Kirkland,2018,Tesla,Model 3,BEV,Eligible,215.0,Puget Sound Energy Inc,7,1,0
Snohomish,Everett,2022,Volkswagen,Id.4,BEV,Unknown,,Puget Sound Energy Inc,3,0,0
Clark,Vancouver,2023,Tesla,Model S,BEV,Unknown,,Bonneville Power Administration,2,0,0
King,Kirkland,2023,Hyundai,Ioniq 6,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
King,Bellevue,2022,Tesla,Model 3,BEV,Unknown,,Puget Sound Energy Inc,3,0,0
King,Bothell,2025,Kia,Niro,BEV,Unknown,,Puget Sound Energy Inc,0,0,0
King,Renton,2024,Tesla,Cybertruck,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
King,Auburn,2021,Jeep,Wrangler,PHEV,Not Eligible,25.0,Puget Sound Energy Inc,4,1,0
King,Bothell,2022,Rivian,R1S,BEV,Unknown,,Puget Sound Energy Inc,3,0,0
King,Kirkland,2023,Kia,Niro,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
Clark,Vancouver,2021,Tesla,Model 3,BEV,Unknown,,Bonneville Power Administration,4,0,0
King,Kirkland,2024,Toyota,Bz4X,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
Stevens,Nine Mile Falls,2024,Toyota,Bz4X,BEV,Unknown,,No Known Electric Utility Service,1,0,0
King,Bellevue,2018,Tesla,Model 3,BEV,Eligible,215.0,Puget Sound Energy Inc,7,1,0
Clark,Camas,2025,Rivian,R1S,BEV,Unknown,,Bonneville Power Administration,0,0,0
King,Bellevue,2023,Bmw,X5,PHEV,Eligible,30.0,Puget Sound Energy Inc,2,1,0
Snohomish,Snohomish,2022,Tesla,Model 3,BEV,Unknown,,Puget Sound Energy Inc,3,0,0
King,Issaquah,2021,Tesla,Model S,BEV,Unknown,,Puget Sound Energy Inc,4,0,0
Clark,Vancouver,2024,Hyundai,Ioniq 5,BEV,Unknown,,Bonneville Power Administration,1,0,0
King,Bellevue,2018,Chevrolet,Bolt Ev,BEV,Eligible,238.0,Puget Sound Energy Inc,7,1,0
King,Bellevue,2020,Tesla,Model 3,BEV,Eligible,322.0,Puget Sound Energy Inc,5,1,0
King,Bellevue,2025,Volvo,Xc60,PHEV,Eligible,35.0,Puget Sound Energy Inc,0,1,0
King,Seattle,2023,Chevrolet,Bolt Ev,BEV,Unknown,,City Of Seattle - (Wa),2,0,0
Kitsap,Silverdale,2022,Chevrolet,Bolt Euv,BEV,Unknown,,Puget Sound Energy Inc,3,0,0
King,Seattle,2020,Honda,Clarity,PHEV,Eligible,47.0,City Of Seattle - (Wa),5,1,0
Snohomish,Mukilteo,2023,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
King,Bellevue,2023,Chevrolet,Bolt Euv,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
King,Seattle,2023,Tesla,Model Y,BEV,Unknown,,City Of Seattle - (Wa),2,0,0
Kitsap,Silverdale,2013,Chevrolet,Volt,PHEV,Eligible,38.0,Puget Sound Energy Inc,12,1,0
King,Auburn,2022,Tesla,Model 3,BEV,Unknown,,Puget Sound Energy Inc,3,0,0
Island,Coupeville,2025,Nissan,Leaf,BEV,Unknown,,Puget Sound Energy Inc,0,0,0
King,Bellevue,2022,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,3,0,0
Clark,Vancouver,2020,Chevrolet,Bolt Ev,BEV,Eligible,259.0,Bonneville Power Administration,5,1,0
King,Shoreline,2021,Chrysler,Pacifica,PHEV,Eligible,32.0,City Of Seattle - (Wa),4,1,0
Clark,Battle Ground,2023,Mini,Hardtop,BEV,Unknown,,Bonneville Power Administration,2,0,0
King,Bellevue,2018,Kia,Niro,PHEV,Not Eligible,26.0,Puget Sound Energy Inc,7,1,0
King,Kirkland,2019,Audi,E-Tron,BEV,Eligible,204.0,Puget Sound Energy Inc,6,1,0
King,Federal Way,2024,Tesla,Model 3,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
Clark,Vancouver,2024,Jeep,Wrangler,PHEV,Not Eligible,21.0,Bonneville Power Administration,1,1,0
Kitsap,Bainbridge Island,2018,Chrysler,Pacifica,PHEV,Eligible,33.0,Puget Sound Energy Inc,7,1,0
King,Seattle,2024,Tesla,Model 3,BEV,Unknown,,City Of Seattle - (Wa),1,0,0
King,Kirkland,2024,Rivian,R1S,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
King,Bellevue,2023,Mitsubishi,Outlander,PHEV,Eligible,38.0,Puget Sound Energy Inc,2,1,0
King,Burien,2023,Jeep,Wrangler,PHEV,Not Eligible,21.0,Puget Sound Energy Inc,2,1,0
Clark,Vancouver,2023,Nissan,Leaf,BEV,Unknown,,Bonneville Power Administration,2,0,0
King,Seattle,2025,Tesla,Model 3,BEV,Unknown,,City Of Seattle - (Wa),0,0,0
King,Renton,2024,Honda,Prologue,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
King,North Bend,2023,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
King,Seattle,2020,Tesla,Model 3,BEV,Eligible,322.0,City Of Seattle - (Wa),5,1,0
Clark,Vancouver,2014,Chevrolet,Volt,PHEV,Eligible,38.0,Bonneville Power Administration,11,1,0
King,Shoreline,2023,Polestar,Ps2,BEV,Unknown,,City Of Seattle - (Wa),2,0,0
King,Kirkland,2018,Tesla,Model 3,BEV,Eligible,215.0,Puget Sound Energy Inc,7,1,0
King,Kirkland,2022,Ford,Escape,PHEV,Eligible,38.0,Puget Sound Energy Inc,3,1,0
King,Bellevue,2024,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
Kitsap,Bremerton,2017,Chevrolet,Bolt Ev,BEV,Eligible,238.0,Puget Sound Energy Inc,8,1,0
King,Kirkland,2022,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,3,0,0
King,Kirkland,2019,Audi,E-Tron,BEV,Eligible,204.0,Puget Sound Energy Inc,6,1,0
King,Shoreline,2023,Toyota,Rav4 Prime (Phev),PHEV,Eligible,42.0,City Of Seattle - (Wa),2,1,0
Kitsap,Bainbridge Island,2024,Kia,Niro,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
Kitsap,Bainbridge Island,2018,Tesla,Model 3,BEV,Eligible,215.0,Puget Sound Energy Inc,7,1,0
Snohomish,Monroe,2023,Bmw,X5,PHEV,Eligible,30.0,Puget Sound Energy Inc,2,1,0
King,Seattle,2024,Hyundai,Ioniq 5,BEV,Unknown,,City Of Seattle - (Wa),1,0,0
King,Sammamish,2023,Tesla,Model 3,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
King,Shoreline,2022,Tesla,Model Y,BEV,Unknown,,City Of Seattle - (Wa),3,0,0
King,Seattle,2025,Rivian,R1T,BEV,Unknown,,City Of Seattle - (Wa),0,0,0
King,Kirkland,2019,Tesla,Model S,BEV,Eligible,270.0,Puget Sound Energy Inc,6,1,0
Clark,Battle Ground,2023,Tesla,Model 3,BEV,Unknown,,Bonneville Power Administration,2,0,0
Clark,Vancouver,2014,Chevrolet,Volt,PHEV,Eligible,38.0,Bonneville Power Administration,11,1,0
Kitsap,Seabeck,2021,Bmw,X5,PHEV,Eligible,30.0,Puget Sound Energy Inc,4,1,0
King,Seattle,2025,Nissan,Ariya,BEV,Unknown,,City Of Seattle - (Wa),0,0,0
Snohomish,Bothell,2024,Polestar,Ps2,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
King,Bothell,2022,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,3,0,0
Kitsap,Bainbridge Island,2026,Bmw,X5,PHEV,Eligible,38.0,Puget Sound Energy Inc,0,1,0
King,Seattle,2023,Bmw,X5,PHEV,Eligible,30.0,City Of Seattle - (Wa),2,1,0
Island,Greenbank,2024,Kia,Ev9,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
Thurston,Olympia,2023,Ford,F-150,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
King,Clyde Hill,2023,Bmw,I4,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
Clark,Washougal,2022,Kia,Ev6,BEV,Unknown,,Bonneville Power Administration,3,0,0
King,Kirkland,2019,Tesla,Model 3,BEV,Eligible,220.0,Puget Sound Energy Inc,6,1,0
King,Bellevue,2024,Audi,Q8,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
Yakima,Mabton,2023,Jeep,Wrangler,PHEV,Not Eligible,21.0,Bonneville Power Administration,2,1,0
King,Burien,2023,Chevrolet,Bolt Ev,BEV,Unknown,,City Of Seattle - (Wa),2,0,0
King,Seattle,2021,Chevrolet,Bolt Ev,BEV,Unknown,,City Of Seattle - (Wa),4,0,0
King,Bellevue,2025,Kia,Ev9,BEV,Unknown,,Puget Sound Energy Inc,0,0,0
King,Seattle,2024,Toyota,Prius Prime (Phev),PHEV,Eligible,39.0,City Of Seattle - (Wa),1,1,0
King,Redmond,2023,Tesla,Model 3,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
King,Sammamish,2023,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
King,Renton,2020,Jaguar,I-Pace,BEV,Eligible,234.0,Puget Sound Energy Inc,5,1,0
King,Bothell,2019,Volkswagen,E-Golf,BEV,Eligible,125.0,Puget Sound Energy Inc,6,1,0
Kitsap,Bremerton,2025,Toyota,Prius Prime (Phev),PHEV,Eligible,39.0,Puget Sound Energy Inc,0,1,0
Yakima,Yakima,2023,Tesla,Model 3,BEV,Unknown,,Pacificorp,2,0,0
King,Kirkland,2025,Bmw,I4,BEV,Unknown,,Puget Sound Energy Inc,0,0,0
Clark,Ridgefield,2023,Tesla,Model 3,BEV,Unknown,,Bonneville Power Administration,2,0,0
King,Bellevue,2019,Chevrolet,Bolt Ev,BEV,Eligible,238.0,Puget Sound Energy Inc,6,1,0
Clark,Vancouver,2025,Tesla,Model Y,BEV,Unknown,,Bonneville Power Administration,0,0,0
King,Redmond,2022,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,3,0,0
King,Newcastle,2023,Ford,F-150,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
King,Sammamish,2020,Tesla,Model 3,BEV,Eligible,322.0,Puget Sound Energy Inc,5,1,0
King,Redmond,2021,Toyota,Rav4 Prime (Phev),PHEV,Eligible,42.0,Puget Sound Energy Inc,4,1,0
King,Bellevue,2023,Rivian,R1S,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
King,Kirkland,2023,Rivian,R1S,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
King,Redmond,2023,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
King,Bothell,2023,Audi,Q4,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
King,Seattle,2024,Kia,Niro,BEV,Unknown,,City Of Seattle - (Wa),1,0,0
King,Renton,2021,Tesla,Model 3,BEV,Unknown,,Puget Sound Energy Inc,4,0,0
Cowlitz,Kelso,2023,Tesla,Model 3,BEV,Unknown,,Bonneville Power Administration,2,0,0
King,Seattle,2020,Tesla,Model S,BEV,Eligible,330.0,City Of Seattle - (Wa),5,1,0
Clark,Vancouver,2023,Rivian,R1S,BEV,Unknown,,Bonneville Power Administration,2,0,0
King,Bellevue,2024,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
Jefferson,Port Townsend,2018,Chevrolet,Bolt Ev,BEV,Eligible,238.0,Bonneville Power Administration,7,1,0
King,Redmond,2024,Audi,E-Tron Gt,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
Kitsap,Bainbridge Island,2022,Chevrolet,Bolt Euv,BEV,Unknown,,Puget Sound Energy Inc,3,0,0
King,Kirkland,2025,Nissan,Ariya,BEV,Unknown,,Puget Sound Energy Inc,0,0,0
King,Kirkland,2021,Tesla,Model 3,BEV,Unknown,,Puget Sound Energy Inc,4,0,0
King,Seattle,2020,Toyota,Prius Prime (Phev),PHEV,Not Eligible,25.0,City Of Seattle - (Wa),5,1,0
King,Kirkland,2021,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,4,0,0
Snohomish,Marysville,2025,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,0,0,0
King,Kirkland,2023,Audi,Q4,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
King,Bellevue,2023,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
King,Redmond,2023,Rivian,R1S,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
King,Woodinville,2023,Ford,Mustang Mach-E,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
Clark,Vancouver,2014,Chevrolet,Volt,PHEV,Eligible,38.0,Bonneville Power Administration,11,1,0
King,Kirkland,2020,Jaguar,I-Pace,BEV,Eligible,234.0,Puget Sound Energy Inc,5,1,0
Yakima,Yakima,2023,Subaru,Solterra,BEV,Unknown,,Pacificorp,2,0,0
King,Seattle,2025,Subaru,Solterra,BEV,Unknown,,City Of Seattle - (Wa),0,0,0
Kitsap,Bremerton,2024,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
King,Seattle,2023,Toyota,Bz4X,BEV,Unknown,,City Of Seattle - (Wa),2,0,0
King,Issaquah,2017,Tesla,Model S,BEV,Eligible,210.0,Puget Sound Energy Inc,8,1,0
Clark,Camas,2024,Tesla,Model Y,BEV,Unknown,,Bonneville Power Administration,1,0,0
King,Redmond,2025,Tesla,Model 3,BEV,Unknown,,Puget Sound Energy Inc,0,0,0
Kitsap,Bainbridge Island,2023,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
King,Kirkland,2022,Mini,Hardtop,BEV,Unknown,,Puget Sound Energy Inc,3,0,0
King,Renton,2019,Tesla,Model 3,BEV,Eligible,220.0,Puget Sound Energy Inc,6,1,0
King,Seattle,2023,Chrysler,Pacifica,PHEV,Eligible,32.0,City Of Seattle - (Wa),2,1,0
King,Bellevue,2019,Chevrolet,Bolt Ev,BEV,Eligible,238.0,Puget Sound Energy Inc,6,1,0
King,Seattle,2021,Volvo,Xc40,BEV,Unknown,,City Of Seattle - (Wa),4,0,0
King,Kirkland,2022,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,3,0,0
King,Seattle,2024,Tesla,Model Y,BEV,Unknown,,City Of Seattle - (Wa),1,0,0
King,Kirkland,2021,Volvo,S60,PHEV,Not Eligible,22.0,Puget Sound Energy Inc,4,1,0
King,Woodinville,2018,Nissan,Leaf,BEV,Eligible,151.0,Puget Sound Energy Inc,7,1,0
Snohomish,Bothell,2024,Nissan,Ariya,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
King,Seattle,2023,Rivian,R1S,BEV,Unknown,,City Of Seattle - (Wa),2,0,0
King,Kirkland,2023,Volvo,Xc90,PHEV,Eligible,32.0,Puget Sound Energy Inc,2,1,0
Thurston,Tumwater,2024,Subaru,Solterra,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
King,Redmond,2024,Chevrolet,Equinox,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
King,Bellevue,2022,Bmw,X5,PHEV,Eligible,30.0,Puget Sound Energy Inc,3,1,0
Snohomish,Lake Stevens,2024,Subaru,Solterra,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
King,Seattle,2019,Volkswagen,E-Golf,BEV,Eligible,125.0,City Of Seattle - (Wa),6,1,0
King,Sammamish,2018,Tesla,Model 3,BEV,Eligible,215.0,Puget Sound Energy Inc,7,1,0
King,Seattle,2021,Tesla,Model Y,BEV,Unknown,,City Of Seattle - (Wa),4,0,0
King,Bellevue,2018,Tesla,Model 3,BEV,Eligible,215.0,Puget Sound Energy Inc,7,1,0
King,Seattle,2019,Chevrolet,Bolt Ev,BEV,Eligible,238.0,City Of Seattle - (Wa),6,1,0
Kitsap,Silverdale,2024,Toyota,Bz4X,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
Clark,Vancouver,2023,Chevrolet,Bolt Ev,BEV,Unknown,,Bonneville Power Administration,2,0,0
King,Seattle,2019,Tesla,Model 3,BEV,Eligible,220.0,City Of Seattle - (Wa),6,1,0
King,Issaquah,2024,Chevrolet,Equinox,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
King,Seattle,2023,Tesla,Model Y,BEV,Unknown,,City Of Seattle - (Wa),2,0,0
King,Bellevue,2023,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
King,Redmond,2024,Kia,Niro,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
King,Renton,2017,Chevrolet,Bolt Ev,BEV,Eligible,238.0,Puget Sound Energy Inc,8,1,0
King,Kent,2026,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,0,0,0
King,Seattle,2018,Nissan,Leaf,BEV,Eligible,151.0,City Of Seattle - (Wa),7,1,0
King,Bellevue,2024,Volkswagen,Id.4,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
King,Issaquah,2022,Ford,Mustang Mach-E,BEV,Unknown,,Puget Sound Energy Inc,3,0,0
Cowlitz,Kalama,2020,Nissan,Leaf,BEV,Eligible,215.0,Bonneville Power Administration,5,1,0
King,Burien,2025,Chevrolet,Equinox,BEV,Unknown,,City Of Seattle - (Wa),0,0,0
King,Seattle,2024,Rivian,R1S,BEV,Unknown,,City Of Seattle - (Wa),1,0,0
King,Kirkland,2023,Bmw,I4,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
Snohomish,Snohomish,2024,Hyundai,Ioniq 5,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
Clark,Vancouver,2023,Tesla,Model Y,BEV,Unknown,,Bonneville Power Administration,2,0,0
King,Bellevue,2024,Chevrolet,Blazer,BEV,Unknown,,Puget Sound Energy Inc,1,0,0
King,Kent,2017,Chevrolet,Bolt Ev,BEV,Eligible,238.0,Puget Sound Energy Inc,8,1,0
King,Seattle,2021,Tesla,Model Y,BEV,Unknown,,City Of Seattle - (Wa),4,0,0
King,Skykomish,2020,Tesla,Model Y,BEV,Eligible,291.0,Puget Sound Energy Inc,5,1,0
King,Seattle,2024,Fiat,500E,BEV,Unknown,,City Of Seattle - (Wa),1,0,0
King,Sammamish,2023,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
King,Redmond,2025,Tesla,Model 3,BEV,Unknown,,Puget Sound Energy Inc,0,0,0
Clark,Vancouver,2013,Tesla,Model S,BEV,Eligible,208.0,Bonneville Power Administration,12,1,1
King,Seattle,2023,Bmw,I4,BEV,Unknown,,City Of Seattle - (Wa),2,0,0
King,Seattle,2023,Hyundai,Ioniq 5,BEV,Unknown,,City Of Seattle - (Wa),2,0,0
King,Auburn,2022,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,3,0,0
King,Seattle,2024,Bmw,X5,PHEV,Eligible,39.0,City Of Seattle - (Wa),1,1,0
King,Seatac,2024,Tesla,Model 3,BEV,Unknown,,City Of Seattle - (Wa),1,0,0
Snohomish,Mill Creek,2022,Tesla,Model Y,BEV,Unknown,,Puget Sound Energy Inc,3,0,0
Clark,Brush Prairie,2022,Tesla,Model Y,BEV,Unknown,,Bonneville Power Administration,3,0,0
King,Newcastle,2023,Bmw,Ix,BEV,Unknown,,Puget Sound Energy Inc,2,0,0
